,comment,rate
3422,babam kullanıyor çok memnun,5
3423,Müthiş bir telefon,5
3424,çok begendim,5
3425,gayet güzel ve kullanışlı telefon trenyola da ayrı teşekkür ediyorum işlerini çok iyi yapıyorlar,5
3426,Kesinlikle çok güzel bir telefon kamerası harika,5
3427,Harika ürün,5
3428,Gayet güzel geldi ve mağazaya göre daha uygun 👍👍,4
3429,Ürün gayet iyi ve kaliteli bir ürün hala Bi sıkıntı göremedik,5
3430,sadece yüz tanıma ve parmak izini sevmedim,5
3431,Kullanımı iyi sarjı uzun süreli harika bir telefon,5
3432,ailecek Xiaomi kullanıyoruz bataryası çok iyi sarjim 2. 3 gün gidiyor kamerası muhteşem,5
3433,Kesinlikle tavsiye etmiyorum hele ki i-phone kullanıcısı iseniz asla almayın android pişmanlıktır derlerdi de inanmazdım.,1
3434,güzel bir telefon ekran goruntusu guzel ve menusu kolay iphonden gectigim icin biraz zorlancagimi dusundum ama guzel,5
3435,muhteşem bir ürün kullanımı gayet güzel şık,5
3436,Kardesime hediye olarak aldim    cok begendi.,5
3437,Anneme hediye almıştım çok beğendi sağlamlığı zaman içinde belli olacak,4
3438,çok guzel..,5
3439,"Teşekkürler, selamlar👍",5
3440,Çok memnun kaldım kesinlikle tavsiye ediyorum güvenilir firma mükemmel hizmet,5
3441,gayet güzel sağlam bir telefon,4
3442,memnun kaldim gayet iyiii,5
3443,Anneme hediye olarak aldım severek kullanıyor👍🏻👍🏻,5
3444,"Cok güzel bir telefon, rengi de müthis. Anneme anneler günü hediyesi aldım severek kullanıyor :)",5
3445,güzel bir hediye,5
3446,Kardeşime aldım gayet memnun,4
3447,Yeni neslin en güzel telefonu kesinlikle,5
3448,Güzel telefon çok memnunum,5
3449,Güzel Ürün Begendim,5
3450,uygun guzel kullanışlı,5
3451,ürün harika arkadaşlar,5
3452,Çok memnun kaldım . teşekkürler trend yol,4
3453,cokkk memnunum. güzel telefon,5
3454,Çok teşekkür ederim iyi çalışmalar diliyorum,5
3455,Tam umduğum gibi Oğlum çok memnun kaldı,5
3456,çok kaliteli bir telefon,5
3457,Teşekkürler.....,5
3458,cok memnun kaldım cihazdan,5
3459,güzel telefon,5
3460,mükemmel kalitede bir telefon tavsiye ederim,5
3461,Harika çok güzel 😊👏,5
3462,Güzell beğendim,5
3463,çok güzel bir telefon tavsiye ederim,4
3464,güzel ürün,4
3465,cok guzel bir telefon,5
3466,çok beğendim anlatıldığı gibi,5
3467,Güzel ürün çok güzel,5
3468,cok memnun kaldımm,5
3469,ürün mükemmel sipariş verdiğim yer de güvenilir olduğu için şanslıyım trendyol dan çok memnunum,5
3470,çok hızlı ve harika bir telefon sesinde çok yüksek,5
3471,Çok memnunum kamerası da gayet iyi tavsiye ederim,5
3472,efsaneeee bir telefon,5
3473,memnunum çözünürlüğü çok güzel fotoğraf,5
3474,Çok güzel beğendim,5
3475,gayet güzel kullanışlı şık telefon ben memnunum,5
3476,çok guzel bi telefon,5
3477,Gayet kullanışlı ben severek kullaniyorum.,5
3478,Harika bir telefon,5
3479,üründen çok memnunum hizmetdende memnunum,5
3480,çok güzel bir ürün bayildik,5
3481,Başarılı ürün,5
3482,kaliteli geldi teşekkürler 🥰,5
3483,Beklentilerinizi karsiliyor guzel telefon,5
3484,ürün çok iyi geldi. memnunuz,5
3485,kesinlikle tavsiye ederim,5
3486,çok beğendik alınır.guvenilir,5
3487,1 aydır kullanıyorum şimdilik fena değil,5
3488,harika hızlı,5
3489,Ürünü aldım beklediğimden daha güzel geldi. Tavsiye ederim,5
3490,Güzel bir ürün,1
3491,herşeyi ile mükemmel,5
3492,mükemmel harika ya,5
3493,Güzel ürün,4
3494,3 aydır kullanıyorum herhangi bir sıkıntısı yok. gayet güzel ve kullanışlı bir ürün,5
3495,Rengi çok güzel,5
3496,👍 beklediğim gibi muhteşem,5
3497,kesinlikle tavsiye ediyorum 2 aydır kullanıyorum ve hiçbir sıkıntısı yok Trendyol güvenli alışverişimin adresi,5
3498,çok uygun ve özellikleri iyi bir telefon ama biraz ağır,4
3499,Güzel bir ürün,5
3500,cookkk güzel çok beğendim teşekkürler Trendyol🙂😉,5
3501,Şahane bir telefon hem şık renginde çok güzel,5
3502,güzel bir telefon,4
3503,Kaliteli bir telefon öneririm,5
3504,tesekkurler,5
3505,çok güzel bende tavsiye üstüne aldım begendim,5
3506,Cok güzel bir telefon,5
3507,çok memnun kaldım bu cihaz harika,5
3508,güzel tavsiye ediyorum,5
3509,ürün baya şık duruyo kamerasi mükemmel,4
3510,Eyvallah ....,5
3511,teşekkürler,4
3512,Ürün gayet kullanışlı,4
3513,Müthiş bir telefon,5
3514,iyi telefon,4
3515,Tereddütlerim vardı ama telefon çok uygun ve hızlı teşekkür ederim,5
3516,"Ürün amiral gemisi gibi, bu klasmanda en iyi si.",5
3517,Araştırarak aldık ve memnunuz,5
3518,Cok güzel Ürün herkeze tavsiye ederim,5
3519,memnun kaldim,5
3520,beklediğim gibi,5
3521,çok kaliteli bir ürün,5
3522,Ürün çok güzel çok memnun kaldım.,5
3523,Gayet güzel,5
3524,harika bir telefon kesinlikle tavsiye ederim.,5
3525,çok kaliteli,5
3526,Almak isteyen herkese tavsiye ediyorum göründüğü gibiydi cok guzel bir telefon,5
3527,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5
3528,çok memnun kaldım,5
3529,Esimede Xiaomi almıştım şimdi bende bu ürünü aldım kullanıyorum caok memnunum,5
3530,aradığım herşey var beğenerek ve yorumlara güvenerek aldım,5
3531,Çok memnun kaldım teşekkür ederim,5
3532,ürünü çok beğendik kaliteli  korgolamada çok güzel teşekkür,5
3533,Ürün çok güzel,5
3534,Çok iyi bir cep telefonu,5
3535,hızlı ve güzel,5
3536,Her şey çok iyi güvenle alabilirsiniz,5
3537,Cok guzel bir telefon basarili,5
3538,güzel şık tasarım ve hızı bataryası da iyi,5
3539,Güzel telefon tavsiye ediyorum,4
3540,çok güzel çok kullanışlı  telefon gerfejten kamerası oldukça iyi,5
3541,Çok iyi ürün,5
3542,Ürünü çok beğendik,5
3543,telefon çok güzel çok hizli kamerası gayet güzel  istediğiniz oyunu yükleyin hiç kasmıyor şimdilik guncellemer geldikten sonra nasıl olur bilemem. şuan çok iyi,5
3544,Çok güzel bir telefon çok beğendim,4
3545,çok güzel beğendim,5
3546,gayet iyi çok memnun kaldık,5
3547,Gayet güzel bir telefon,5
3548,uygun güzel,5
3549,Tşk ler güzel  ürün,5
3550,Çok güzel telefon kesinlikle tavsiye ederim,5
3551,Sorunsuz şekilde kullanıyorum,5
3552,güzell bayaaa,5
3553,Gayet güzel alanı pişman etmeyecek bir ürün.,5
3554,Çok memnunum teşekkür ederim,5
3555,tam bir makine,5
3556,gayet güzel bı ürün tavsiye ederm,5
3557,valla muthis,5
3558,gayet güzel. çok memnunum,5
3559,Teşekürler,5
3560,Teşekkür ederim,5
3561,güzel kullanıyorum,5
3562,ürün gayet güzel ve şık bir ürün,5
3563,çok güzel bi ürün çokta temiz,4
3564,ürün çok iyi,5
3565,Güzel ürün tavsiye ederim,5
3566,beklentilere karşı lik veriyor,5
3567,Gayet is gorur,4
3568,Trendyol teşekürler,5
3569,iyi.    .     .,5
3570,Harika bence ben çok memnun kaldım teşekkürler,5
3571,çok güzel bir telefon,5
3572,İyi telefon,5
3573,beklentiyi karşıliyor,5
3574,gayet güzel kullananlara hayırlı olsun,5
3575,Teşekkürler güzel ürün,5
3576,İstediğimiz gibi geldi. Teşekkürler.,4
3577,sorunsuz harika,5
3578,elimde şuan bu telefon ve kullanıyorum her işini gideriyor özellikle kamera ve depolama yönünden çok iyi,5
3579,çok güzel teşekkürler kap için,5
3580,Efsane ürün teşekkürler,5
3581,"Çok güzel, çok hızlı. Rengide insanın içini açıyor. Teşekkürler.",5
3582,Harika cok begendim,5
3583,Gayet güzel kaliteli,5
3584,cok memnunum tavsiye eederimm..,5
3585,Çok Güzel Bir Üründür gerçekten Herşeyi Tam Güvenilir bı sıkıntısı yok hala Kullanıyorum Herkese Tavsiye ederim,5
3586,rengi çok güzel beyazdan daha çok sevdim yeni geldiği için kullanımı hakkında henüz yorum yapamıyorum ama iç tasarımı konforlu,5
3587,telefon fotoğraf kalitesi çok iyi şarj çok iyi çok yoğun elinden telefonu dusurmeyenleri bile bir gün rahat yeter iyimi almışım,5
3588,Süper ürün,5
3589,indrimdeyken aldım. çok iyi bir telefon,5
3590,"Eşime doğumgünü hediyesi olarak almıştım. O mutlu oldu, ben mutlu oldum. Teşekkür ederim.",5
3591,Gayet kullanışlı bir cep telefonu.Rengi mavi ve güzel.Ambalaji çok iyiydi.Guzel fotoğraflar çekiyor.Eski TLF.numa göre biraz ağır ama alıştım.Seffaf kılıfı kutunun içinden çıkıyor.,4
3592,"Yazılımsal sorunu var, servise onaylanıp iade edilecek..",1
3593,on numara beş yıldız çok iyi,5
3594,Gercekten cok kaliteli cok memnun kaldık tesekkurler trendyol,5
3595,on numara beş yıldız telefon tereddüt etmeden alabilirsiniz,5
3596,çok memnunum batarya çok iyi gidiyor teşekkürler Trendyol,5
3597,renk güzel beğendim,5
3598,Harika çoook beğendim samimiyetle söylüyorum 8 -10 bin telelik telefon lardan geri kalmaz,5
3599,kamera çekimi çok iyi kibar ve estetik bir telefon,5
3600,Ocak ayında 1500 civarı bir fiyata aldık. Aylardır kullanıyoruz ve bir sıkıntı yaşamadık. Kamerası ve GB ‘ ına göre fiyatını çok iyiydi. Herkes için tam ideal bir telefon . Tabi ilerde bir şeyler olur mu bilemem,5
3601,Beklediğimden daha güzel bir telefon. Kılıf hediyesi ne de daha mutlu oldum 👍,5
3602,"harika bir telefon şarjı yeri geliyor 3 gün bile gidiyor , kamera özellikleri mükemmel portre çekim özelliğini cocuklarim için kullanıyorum aynı ipohone gibi . hiç bir sorun yok benden görünce annem bile aldı . teşekkürler Trendyol 😊",5
3603,mükemmel bir telefon,5
3604,Tsk. Çok güzel,5
3605,Süper bir ürün,5
3606,Mükemmel anneme aldım gerçekten bu fiyata bu kadar iyisini beklemiyodum harikasın trendyol,5
3607,"Hediye olarak almıştım, çok beğenildi.",5
3608,fiyat performans efso pubg falan çok iyi oynanıyor tavsiye ederim,5
3609,başarılı bir ürün,5
3610,Telefon herşeyiyle mükemmel,5
3611,leş gibi telefon bu markadan uzak durun telefonda yaşamadığım sıkıntı kalmadı. tavsiye etmem,1
3612,harika bir telefon herkese şiddetle tavsiye ederim,5
3613,Çok temiz ve güzel geldi teşekkürler☺️,5
3614,çok kullanışlı ve harika bir telefon kesinlikle alınmalı,5
3615,düşünmeden alabilirsiniz 😀,5
3616,çok güzel tavsiye ederimmm,5
3617,ürün çok güzel herkeze ala biir,4
3618,"Harika bir telefon, biz memnun kaldik tavsiye ederim..",5
3619,Muhteşem bi telefon ön kamerası bile harika,5
3620,Telefon çok iyi alabilirsiniz,5
3621,ürün çok kaliteli tavsiye ederim.,5
3622,her yönüyle yeterli,5
3623,beklediğimden de iyi zaten herkez öneriyordu aldım pişman değilim,5
3624,"👍🏼.......,,,,",5
3625,çok güzel bir telefon,5
3626,Çok güzel bir telefon,5
3627,Harika ürün teşekkürler,5
3628,telefon çok güzel herkese tafsiye ederim,5
3629,çok başarılı tavsiye ederim herkese,5
3630,Çok iyiydi,5
3631,iyi telefon,4
3632,telefon çok güzel,5
3633,çok iyi ve kaliteli bir telefon...,5
3634,Çok mükemmel telefon,5
3635,harika kesinlikle tavsiye ediyorum,5
3636,tavsiye ederim,5
3637,güzel tavsiye ederim,5
3638,Urun çok güzel,5
3639,ürün güzel,5
3640,Harika bir ürün,5
3641,Şuan için güzel gözüküyor,4
3642,Harika ve özellikli bir telefon,5
3643,Gayet güzel ve sağlam geldi,5
3644,Gayet hoş tasarımlı şık bi telefon. Özellikleri bence harika.,5
3645,Çok beğendim ürün kaliteli gayet güzel,5
3646,telefon bekledigimden daha kaliteli çıktı Allah razı olsun onerenden,5
3647,Tek Kelimeyle Muhteşem İş 👍🤗,5
3648,iyiki almışım çok güzel,5
3649,tavsiye ederim anlatıldığı gibi temiz ve sorunsuz,5
3650,CepteTek'ten aldım gayet güzel beklediğim gibi👍🏻,5
3651,Çok güzel harika,5
3652,Mükemmel bir telefon,5
3653,Gerçekten güzel ürün.,5
3654,Harika bi telefon,5
3655,teşekkür ederim,5
3656,güzel hızlı,5
3657,10 numara 5 yıldız,5
3658,genel olarak memnun kaldım diyebilirim,4
3659,Beğendim.,5
3660,Gayet güzel,5
3661,cok gúzel bir telefon,5
3662,cok memnunum,5
3663,harika bi urun cok begendm severek kullaniyorm,5
3664,Harika bir telefon,5
3665,gayet başarılı👍👍👍,5
3666,ürün kaliteli hızlı ve şık bir model Türkiye de sıkıntısız kullanmaktayım teşekkürler,5
3667,güzel ürün tavsiye ederim,5
3668,sapasağlam taş gibi ve ucuz 👍,5
3669,ürünün özelliklerini biliyorsunuz Hersey göründü gibi kılıf ta çıkıyor kutudan,5
3670,yayında ve yapımda emeyi gecen herkese teşekkür ediyorum 😊efsane mikkammel 💪,5
3671,Güzel beğendim.,5
3672,Telefona bayıldim,5
3673,Ürün çok güzel ve kullanışlı gayet memnunum.,5
3674,"Güzel telefon,tavsiye edilir",5
3675,çok kaliteli ürün,5
3676,müthiş telefon,5
3677,👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿,5
3678,"Muhteşem bir telefon, MUHTESEMM",5
3679,Kesinlikle almalısınız 👍,5
3680,Denildiği gibi,5
3681,Gayet güzel,5
3682,çok memnun kaldım tavsiye ederim,5
3683,mükemmel bir telefon çok memnun kaldım herkese tavsiye ediyorum,5
3684,Telefon şu an için gayet iyi şık tavsiye edilir,4
3685,Telefon harika.kamerasi çok iyi.,5
3686,arkadaşlar kaliteli bir telefon gönül rahatlığıyla alabilirsiniz.,5
3687,güzel buldum,1
3688,2 aydır kullanıyorum ve çok memnunum. Bir yıl oldu hala çok memnunum tavsiye ediyorum,5
3689,urun gayet  güzel bekledigim gibi,5
3690,beğendim cok guzel,5
3691,güvenle  sipariş  verebilirsiniz anlatıldığı gibi,5
3692,Teşekkürler,5
3693,İyi bir telefon,4
3694,Çok çok güzel tavsiye ederim,5
3695,tekkelimeyle mükemmel,5
3696,çok iyi ürün,5
3697,çok güzel bir telefon,5
3698,hızlı ve sağlam,5
3699,çok iyi ve güvenilir içiniz rahat olsun gerçekten,5
3700,Ürün güzel ve kaliteli,5
3701,çok iyi bir telefon kesinlikle alın öneririm,5
3702,çok memnun kaldik,5
3703,"Kalite, sorun yok satıcıya teşekkürler.",5
3704,Basarili ve guzel,5
3705,telefon gerçekten çok iyi,4
3706,harika bı telefon tebrikler,5
3707,Çok teşekkür ederim,5
3708,GÜVENEREK ALDIĞIM VE ÇOOOKK MEMNUN KALDIĞIM BİR TELEFON.,5
3709,Gerçekten alırken biraz tereddüt etmiştim. Ama iyiki iyiki almışım. Muhteşem🤗🙏🏻,5
3710,Çok memnun kaldık,5
3711,teşekkürler,5
3712,ürün çok çok güzel ve çok memnunum herkese tavsiye ederim .,5
3713,Ürün gayet iyi tavsiye ederim,5
3714,Harika bir ürün her eve lazım bence...,5
3715,çok iyi telefon alabilirsiniz,5
3716,Amiral telefonlara kafa tutar başarılı bir cihaz,5
3717,ürün gayet kaliteli ve güzel ksjs,4
3718,Beklediğimden daha guzel,5
3719,Hızlı ve güvenilir,5
3720,çok güzel telefon,5
3721,Çok iyi telefon,5
3722,çok beğendim,5
3723,ürün gayet güzel geldi,5
3724,Ürünü tavsiye ederim,5
3725,beklediğimizden de iyi,4
3726,İdare eder,4
3727,Xiaomi nin sağlam bi telefon olduğunu biliyoruz artık :),5
3728,harika düşünmeden alın,5
3729,harika çok memnun kaldım,5
3730,telefon cok guzel  kullanisli bir telefon bataryasi cok iyi  herkesin almasini tevsiye ederin  donma kasma yok telefonda,5
3731,çok güzel bayildim,5
3732,Gayet güzel tavsiye ederim,5
3733,Gerçekten sınıfının en iyilerinden birisi alacaksanız tereddüt etmeden gönül rahatlığıyla alabilirsiniz,5
3734,ürün çok iyi,5
3735,Buradaki yorumları okuyarak aldım.Umarım beklentimi karşılar,5
3736,harika bir telefon,5
3737,guzel cok memnun kaldim,5
3738,çok iyi telefon kullanışı güzel bataryası'da iyi dayanıyor,5
3739,beğeniyi hak ediyorlar,5
3740,Çok güzel,5
3741,Çok iyi ve uygun,5
3742,işinizi çok iyi görüyor,5
3743,harika telefon,4
3744,fena dil eh iste,2
3745,Ürün harika çok beyendim,5
3746,Beğendim,5
3747,Harika teşekkürler,5
3748,Teşekkürler çok iyiydi MISTORE,5
3749,normal kalitede.,3
3750,Ününü beğendim,5
3751,kaliteli güzel bir ürün,5
3752,teşekkürler...,4
3753,Trendyol'a teşekkür ederim.Hızlı gönderim.Paketleme sorunsuz ürün eksiksiz . telefonun şarjı iki gün gidiyor gayet başarılı tavsiye ederim ekran kalitesi  çok net fiyat performans ürünü kamera özellikleri tatmin edici,4
3754,Fena değil ama biraz karışık. önceki telefonum mate 10 lite daha iyiydi. daha kaç günlük telefon sayfa açarken zorlanınca ekran kilitlenip karariyo. şarj da hızlı bitiyo. tek artısı sesi iyi çıkıyor.,3
3755,çok iyiymiş  özelikle şarj uzun gidiyor. ☺,5
3756,Çok güzel beğendik teşekürler trendyol,5
3757,urun anlatıldığı gibi güzel ve alımlı bir telefon tskler trendyol,5
3758,tşk trendyol,5
3759,herşey on numara,5
3760,Çok başarılı bir telefon apple yarışması ayrı bir avantaj,5
3761,genel anlamda orta segment için ideal bir telefon çok oyun oynayan biri iseniz işinizi görür ancak biraz fazla ısınıyor,4
3762,Ürün hem kaliteli hem de göründüğü gibi,5
3763,Bu ikinci alışım kaliteli özelikle kamera çok iyi👍👍,5
3764,harika bir ürün..,5
3765,güzel bir cihax,5
3766,Tam 24 saatte elime ulaştı müthiş hız. Telefon da şimdilik çok iyi görünüyor.   ( Telefonu almamın üstünden bir hafta geçti ve hâlâ ilk günkü gibi. Şarjı gün boyu kullanmama rağmen çok iyi dayanıyor.),5
3767,butelefon bi harika,5
3768,gayet hızlı ve başarılı gönderim oldu,5
3769,gayet guzel,5
3770,cok güzel bir ürün,5
3771,harika bi telefon tavsiye ederim,5
3772,Gayet güzel,4
3773,çok beğendim tasiye ederim,5
3774,Güzel tavsiye ederim,5
3775,mükemmel ❣️,5
3776,ürün den çok memnun um iyiki varsın Trendyol,5
3777,cok iyi 👍👍👍👍,5
3778,hızlı ve güzel telefon tavsiye ederim,5
3779,ürün başarılı ama henüz erken bir iki ay kullanmak gerek,4
3780,Mükemmel bir şey,5
3781,cok uygun diger sitelere gore,5
3782,Çok güzel bir ürün,5
